laptop_ID;Company;Product;TypeName;ScreenResolution;Cpu;Ram;Memory;Gpu;Gpu_Intel;OpSys;Weight;Rating;Price_euros
914;Dell;Inspiron 3567;Notebook;1366x768;Intel Core i3 6006U 2.0GHz;4;1024;AMD Radeon R5 M430;no;Linux;2,25;6,2;465,62
915;Dell;Latitude 5580;Notebook;1366x768;Intel Core i5 7200U 2.5GHz;4;500;Intel HD Graphics 620;yes;Windows 10;1,9;9,3;825
916;HP;ProBook 450;Notebook;Full HD 1920x1080;Intel Core i3 7100U 2.4GHz;4;500;Intel HD Graphics 620;yes;Windows 10;2,04;8,5;685
917;Dell;Alienware 17;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;32;1280;Nvidia GeForce GTX 1070;no;Windows 10;4,42;6,8;3149
918;Lenovo;IdeaPad 310-15IKB;Notebook;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;6;256;Nvidia GeForce 920MX;no;Windows 10;2,4;9;695
919;Dell;XPS 13;2 in 1 Convertible;Quad HD+ / Touchscreen 3200x1800;Intel Core i7 7Y75 1.3GHz;16;512;Intel HD Graphics 615;yes;Windows 10;1,22;6,6;1899
920;Dell;Latitude E7470;Ultrabook;Other;Intel Core i7 6600U 2.6GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,5;7,4;1962,98
921;Dell;Alienware 17;Gaming;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;32;1280;Nvidia GeForce GTX 1070;no;Windows 10;4,42;5,8;2800
922;Toshiba;Tecra A40-C-1DF;Notebook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,95;6,6;1180
923;Asus;Rog Strix;Gaming;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;1280;Nvidia GeForce GTX 1060;no;Windows 10;2,73;5,4;2049,9
924;HP;Probook 450;Notebook;IPS Panel Full HD 1920x1080;Intel Core i5 7200U 2.70GHz;8;1152;Nvidia GeForce 930MX;no;Windows 10;2,04;5,7;979
925;Lenovo;ThinkPad T460;Notebook;1366x768;Intel Core i5 6200U 2.3GHz;4;508;Intel HD Graphics 520;yes;Windows 7;1,7;5,3;1002
926;Asus;Q534UX-BHI7T19 (i7-7500U/16GB/2TB;2 in 1 Convertible;4K Ultra HD / Touchscreen 3840x2160;Intel Core i7 7500U 2.7GHz;16;2560;Nvidia GeForce GTX 950M;no;Windows 10;2,3;9,1;1799
927;HP;15-bs053od (i7-7500U/6GB/1TB/W10);Notebook;1366x768;Intel Core i7 7500U 2.7GHz;6;1024;Intel HD Graphics 620;yes;Windows 10;2,04;6,5;579
928;Asus;Rog GL753VE-DS74;Gaming;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;1280;Nvidia GeForce GTX 1050 Ti;no;Windows 10;2,99;5,6;1749
929;Dell;Inspiron 7579;2 in 1 Convertible;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 7500U 2.7GHz;12;512;Intel HD Graphics 620;yes;Windows 10;2,19;5,7;1299
930;Toshiba;Portege Z30-C-1CV;Notebook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;4;128;Intel HD Graphics 520;yes;Windows 7;1,2;8,4;1195
931;Lenovo;IdeaPad 320-15ABR;Notebook;Full HD 1920x1080;AMD A12-Series 9720P 3.6GHz;6;256;AMD Radeon 530;no;Windows 10;2,2;7,8;549
932;Fujitsu;LifeBook A556;Notebook;1366x768;Intel Core i5 6200U 2.3GHz;4;256;Intel HD Graphics 520;yes;Windows 10;2,3;6,5;649
933;Toshiba;Tecra A40-C-1KF;Notebook;1366x768;Intel Core i5 6200U 2.3GHz;4;500;Intel HD Graphics 520;yes;Windows 10;1,75;6,5;915
934;Dell;Inspiron 3567;Notebook;1366x768;Intel Core i5 7200U 2.5GHz;4;500;AMD Radeon R5 M430;no;Windows 10;2,25;8,4;599
935;HP;Probook 450;Notebook;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;1024;Intel HD Graphics 620;yes;Windows 10;2,04;6,1;806
936;Lenovo;Legion Y520-15IKBN;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;1152;Nvidia GeForce GTX 1060;no;Windows 10;2,5;6,8;1189
937;Dell;Inspiron 5567;Notebook;1366x768;Intel Core i7 7500U 2.7GHz;8;1024;AMD Radeon R7 M445;no;Windows 10;2,36;6,1;749
938;Dell;Latitude 5480;Notebook;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;128;Intel HD Graphics 620;yes;Windows 10;1,6;7,9;1119
939;HP;EliteBook Folio;Netbook;Full HD 1920x1080;Intel Core M 6Y75 1.2GHz;8;512;Intel HD Graphics 515;yes;Windows 10;0,97;8,2;1908
940;HP;15-bs005nv (i3-6006U/4GB/1TB;Notebook;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;1152;AMD Radeon 520;no;Windows 10;2,1;5,1;499
941;Lenovo;ThinkPad T560;Notebook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;256;Intel HD Graphics 520;yes;Windows 10;2,3;6,1;1349
942;Dell;Inspiron 5378;2 in 1 Convertible;Full HD / Touchscreen 1920x1080;Intel Core i5 7200U 2.5GHz;8;256;Intel HD Graphics 620;yes;Windows 10;1,68;8,3;889
943;Asus;ZenBook UX310UA-FB485T;Notebook;Other;Intel Core i5 7200U 2.5GHz;8;256;Intel HD Graphics 620;yes;Windows 10;1,4;5;1150
944;HP;Spectre 13-V111dx;Ultrabook;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 7500U 2.7GHz;8;256;Intel HD Graphics 620;yes;Windows 10;1,11;9,6;1349
945;Acer;Aspire ES1-533;Notebook;1366x768;Intel Pentium Quad Core N4200 1.1GHz;4;500;Intel HD Graphics 505;yes;Windows 10;2,4;10;380
946;Asus;Rog GL553VE-DS74;Gaming;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;1280;Nvidia GeForce GTX 1050 Ti;no;Windows 10;2,5;6,9;1799
947;HP;EliteBook 840;Ultrabook;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;512;Intel HD Graphics 620;yes;Windows 10;1,48;7,3;2089
948;Acer;Nitro 5;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;1152;Nvidia GeForce GTX 1050;no;Windows 10;2,7;6,9;1260
949;HP;ENVY -;Notebook;IPS Panel Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256;Intel HD Graphics 620;yes;Windows 10;1,34;6,5;1189
950;Dell;Vostro 3568;Notebook;1366x768;Intel Core i3 7100U 2.4GHz;4;128;Intel HD Graphics 620;yes;Windows 10;2,18;5,7;547
951;HP;Probook 440;Notebook;1366x768;Intel Core i5 7200U 2.5GHz;4;500;Intel HD Graphics 620;yes;Windows 10;1,64;9,9;779
952;Toshiba;Portege Z30-C-16H;Notebook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;4;128;Intel HD Graphics 520;yes;Windows 10;1,2;6,1;1195
953;HP;EliteBook 840;Notebook;1366x768;Intel Core i5 6300U 2.4GHz;4;256;Intel HD Graphics 520;yes;Windows 10;1,48;9,7;1099,99
954;HP;ProBook 640;Notebook;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;4;256;Intel HD Graphics 620;yes;Windows 10;1,95;7,1;1205
955;HP;EliteBook 1040;Ultrabook;Full HD 1920x1080;Intel Core i7 6600U 2.6GHz;8;256;Intel HD Graphics 520;yes;Windows 7;1,43;9;1449
956;HP;ProBook 440;Notebook;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256;Nvidia GeForce 930MX;no;Windows 10;1,64;6,8;1049,26
957;HP;Probook 440;Notebook;1366x768;Intel Core i3 7100U 2.4GHz;4;500;Intel HD Graphics 620;yes;Windows 10;1,64;6,5;684
958;Dell;Inspiron 7567;Gaming;Full HD 1920x1080;Intel Core i5 7300HQ 2.5GHz;8;1024;Nvidia GeForce GTX 1050;no;Windows 10;2,65;5,3;949
959;HP;EliteBook 820;Ultrabook;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;4;500;Intel HD Graphics 620;yes;Windows 10;1,26;7,9;1539
960;HP;Elitebook 840;Notebook;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;4;256;Intel HD Graphics 620;yes;Windows 10;1,48;8,2;1590
961;HP;EliteBook 840;Ultrabook;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,54;6,2;1887,21
962;HP;Probook 430;Notebook;1366x768;Intel Core i3 7100U 2.4GHz;4;500;Intel HD Graphics 620;yes;Windows 10;1,49;8;800
963;Toshiba;Portege A30-C-1CZ;Notebook;1366x768;Intel Core i5 6200U 2.3GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,5;6,6;1210
964;HP;ProBook 450;Notebook;1366x768;Intel Core i3 7100U 2.4GHz;4;256;Intel HD Graphics 620;yes;Windows 10;2,04;8,8;769,99
965;Lenovo;ThinkPad P70;Notebook;IPS Panel 4K Ultra HD 3840x2160;Intel Core i7 6820HQ 2.7GHz;16;512;Nvidia Quadro 3000M;no;Windows 7;2,4;6,9;2968
966;Toshiba;Tecra Z40-C-12Z;Notebook;IPS Panel Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,47;8,4;1490
967;HP;EliteBook 1040;Notebook;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,43;6,4;2229
968;Dell;Inspiron 5568;2 in 1 Convertible;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i3 6100U 2.3GHz;4;1024;Intel HD Graphics 520;yes;Windows 10;2,08;7,9;795,99
969;Toshiba;Portégé Z30-C-16K;Ultrabook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,2;8,2;1590
970;HP;Spectre 13-V100nv;Notebook;IPS Panel Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256;Intel HD Graphics 620;yes;Windows 10;1,11;9;1149
971;HP;ProBook 440;Notebook;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256;Nvidia GeForce 930MX;no;Windows 10;1,64;7,8;1185,43
972;Dell;Latitude E5570;Notebook;Full HD 1920x1080;Intel Core i5 6300U 2.4GHz;8;500;Intel HD Graphics 520;yes;Windows 10;2,09;8,1;1046,44
973;HP;Elitebook 820;Ultrabook;1366x768;Intel Core i5 7200U 2.5GHz;4;256;Intel HD Graphics 620;yes;Windows 10;1,26;9,7;1559
974;HP;ProBook 650;Notebook;1366x768;Intel Core i5 7200U 2.5GHz;4;500;Intel HD Graphics 620;yes;Windows 10;2,31;8,7;1189
975;HP;ProBook 640;Notebook;1366x768;Intel Core i5 7200U 2.5GHz;4;500;Intel HD Graphics 620;yes;Windows 10;1,95;5,5;1060
976;Dell;XPS 13;Ultrabook;Quad HD+ / Touchscreen 3200x1800;Intel Core i5 7200U 2.5GHz;8;256;Intel HD Graphics 620;yes;Windows 10;1,29;5,6;1624
977;HP;Probook 470;Notebook;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256;Nvidia GeForce 930MX;no;Windows 10;2,63;7,1;1080
978;HP;ProBook 440;Notebook;1366x768;Intel Core i5 7200U 2.5GHz;4;256;Intel HD Graphics 620;yes;Windows 10;1,64;7,9;973
979;Acer;Aspire 3;Notebook;1366x768;AMD A9-Series 9420 3GHz;6;1024;AMD Radeon R5;no;Windows 10;2,1;6,3;409
980;MSI;GL72M 7RDX;Gaming;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;1152;Nvidia GeForce GTX 1050;no;Windows 10;2,7;0;1191,8
981;HP;Probook 640;Notebook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;256;Intel HD Graphics 520;yes;Windows 7;1,95;9,5;1195
982;HP;EliteBook 850;Notebook;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,84;7,9;1228,99
983;HP;EliteBook 820;Ultrabook;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,26;7,7;1349
984;HP;ProBook 450;Notebook;1366x768;Intel Core i5 7200U 2.5GHz;4;500;Intel HD Graphics 620;yes;Windows 10;2,04;9,8;742
985;Toshiba;Tecra Z40-C-136;Ultrabook;IPS Panel Full HD 1920x1080;Intel Core i7 6600U 2.6GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,47;7,4;1725
986;Dell;Latitude E5570;Notebook;Full HD 1920x1080;Intel Core i5 6300U 2.4GHz;8;256;Intel HD Graphics 520;yes;Windows 7;2,09;6,4;1062,95
987;HP;ProBook 440;Notebook;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256;Intel HD Graphics 620;yes;Windows 10;1,64;8;1010,51
988;Lenovo;Yoga 500-15ISK;2 in 1 Convertible;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 6500U 2.5GHz;4;256;Intel HD Graphics 520;yes;Windows 10;1,8;6,8;847
989;Vero;V142 (X5-Z8350/2GB/32GB/W10);Notebook;1366x768;Intel Atom X5-Z8350 1.44GHz;2;32;Intel HD Graphics 400;yes;Windows 10;1,45;7,4;210,8
990;Toshiba;Tecra A50-C-218;Notebook;IPS Panel Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;16;256;Nvidia GeForce 930M;no;Windows 10;2,4;7,7;1425
991;Lenovo;Thinkpad L560;Notebook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;256;Intel HD Graphics 520;yes;Windows 10;2,3;7,1;1049,6
992;HP;EliteBook 840;Notebook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;4;500;Intel HD Graphics 520;yes;Windows 10;1,54;9,2;1000
993;HP;EliteBook 850;Notebook;Full HD 1920x1080;Intel Core i5 6300U 2.4GHz;8;756;Intel HD Graphics 520;yes;Windows 10;1,84;8,9;2103,34
994;HP;EliteBook 1040;Notebook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;256;Intel HD Graphics 520;yes;Windows 7;1,43;5,5;1469
995;MSI;GT72S Dominator;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 6820HK 2.7GHz;16;1280;Nvidia GeForce GTX 980M;no;Windows 10;3,78;0;1545,64
996;Lenovo;IdeaPad Y900-17ISK;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;1152;Nvidia GeForce GTX 980M;no;Windows 10;4,6;8,4;2289,99
997;Asus;Chromebook C202SA;Netbook;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;16;Intel HD Graphics 400;yes;Chrome OS;1,2;8,5;287,9
998;Lenovo;ThinkPad X1;Notebook;Other;Intel Core i7 6600U 2.6GHz;16;256;Intel HD Graphics 520;yes;Windows 7;1,1;6,8;2620
999;HP;Noteb Pav;Notebook;IPS Panel Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;1024;Nvidia GeForce 940MX;no;Windows 10;1,91;6,1;979
1000;Dell;Inspiron 5578;2 in 1 Convertible;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i5 7200U 2.7GHz;8;256;Intel HD Graphics 620;yes;Windows 10;2,3;9,2;1094
1001;HP;ProBook 450;Notebook;1366x768;Intel Core i5 7200U 2.5GHz;4;256;Intel HD Graphics 620;yes;Windows 10;2,04;7,8;979
1002;Dell;XPS 13;Ultrabook;Quad HD+ / Touchscreen 3200x1800;Intel Core i7 7500U 2.7GHz;16;1024;Intel HD Graphics 620;yes;Windows 10;1,2;7,9;2254
1003;HP;ProBook 650;Notebook;1366x768;Intel Core i3 6100U 2.3GHz;4;500;Intel HD Graphics 520;yes;Windows 10;2,31;6,2;705,15
1004;Acer;Aspire ES1-523;Notebook;1366x768;AMD A8-Series 7410 2.2GHz;8;1024;AMD Radeon R5;no;Windows 10;2,4;9,3;449
1005;Dell;Inspiron 7378;2 in 1 Convertible;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 7500U 2.7GHz;12;256;Intel HD Graphics 620;yes;Windows 10;1,6;6,4;1299
1006;MSI;GT62VR 6RD;Gaming;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;1280;Nvidia GeForce GTX 1060;no;Windows 10;2,94;0;1819
1007;HP;ProBook 450;Notebook;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256;Intel HD Graphics 620;yes;Windows 10;2,04;8,9;1070
1008;Dell;Inspiron 3567;Notebook;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;4;1024;Intel HD Graphics;yes;Windows 10;2,25;6,6;559
1009;Dell;Inspiron 5567;Notebook;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;16;2048;AMD Radeon R7 M445;no;Windows 10;2,32;6,2;989,99
1010;MSI;GS63VR 6RF;Gaming;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;1280;Nvidia GeForce GTX 1060;no;Windows 10;1,8;0;1929
1011;Dell;XPS 13;Ultrabook;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256;Intel HD Graphics 620;yes;Windows 10;1,29;9,2;1458
1012;Asus;ROG G701VO;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 6820HK 2.7GHz;64;1024;Nvidia GeForce GTX 980;no;Windows 10;3,58;7,2;3975
1013;Dell;Inspiron 5368;2 in 1 Convertible;Full HD / Touchscreen 1920x1080;Intel Core i7 6500U 2.5GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,62;8,9;798,01
1014;Dell;Alienware 15;Gaming;Other;Intel Core i7 6700HQ 2.6GHz;16;1280;Nvidia GeForce GTX 970M;no;Windows 10;3,21;6,4;1329
1015;Apple;"MacBook 12""";Ultrabook;Other;Intel Core M 1.1GHz;8;256;Intel HD Graphics 515;yes;Mac OS X;0,92;9,1;1300
1016;Dell;Latitude 3570;Notebook;1366x768;Intel Core i3 6100U 2.3GHz;4;500;Intel HD Graphics 520;yes;Windows 10;2,06;8,2;481,98
1017;HP;ProBook 650;Notebook;1366x768;Intel Core i5 6200U 2.3GHz;4;500;Intel HD Graphics 520;yes;Windows 10;2,31;5,1;1199
1018;HP;EliteBook 820;Ultrabook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;256;Intel HD Graphics 520;yes;Windows 7;1,26;6,4;1199
1019;HP;ProBook 430;Notebook;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;8;256;Intel HD Graphics 620;yes;Windows 10;1,49;8,6;1090
1020;Lenovo;ThinkPad Yoga;Ultrabook;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 6500U 2.5GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,3;5,2;1713,49
1021;Lenovo;IdeaPad 300-17ISK;Notebook;1600x900;Intel Core i5 6200U 2.3GHz;8;1024;AMD Radeon R5 M330;no;Windows 10;3;5,3;659
1022;Lenovo;Ideapad 700-15ISK;Notebook;IPS Panel Full HD 1920x1080;Intel Core i5 6300HQ 2.3GHz;4;1024;Nvidia GeForce GTX 950M;no;Windows 10;2,3;8,3;977
1023;MSI;GT72VR Dominator;Gaming;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;1280;Nvidia GeForce GTX 1070;no;Windows 10;3,78;0;2499
1024;Lenovo;V110-15ISK (i5-6200U/4GB/500GB/W10);Notebook;1366x768;Intel Core i5 6200U 2.3GHz;4;500;Intel HD Graphics 520;yes;Windows 10;2,1;5,1;540
1025;HP;Probook 650;Notebook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;4;500;Intel HD Graphics 520;yes;Windows 7;2,31;9,9;940
1026;Lenovo;Yoga 900S-12ISK;Ultrabook;Other;Intel Core M 6Y75 1.2GHz;8;512;Intel HD Graphics 515;yes;Windows 10;0,99;6,7;1399
1027;Lenovo;IdeaPad Y900-17ISK;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 6820HK 2.7GHz;32;1536;Nvidia GeForce GTX 980M;no;Windows 10;4,6;9,6;3240
1028;Lenovo;Yoga Book;2 in 1 Convertible;Other;Intel Atom x5-Z8550 1.44GHz;4;64;Intel HD Graphics 400;yes;Windows 10;0,69;8,7;646,27
1029;HP;Spectre x360;Ultrabook;IPS Panel 4K Ultra HD 3840x2160;Intel Core i7 7500U 2.7GHz;16;512;Intel HD Graphics 620;yes;Windows 10;1,3;6,1;2049
1030;Dell;Vostro 3568;Notebook;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256;Intel HD Graphics 620;yes;Windows 10;2,18;6,8;750
1031;HP;EliteBook 840;Notebook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;4;500;Intel HD Graphics 520;yes;Windows 7;1,54;6,7;1030,99
1032;HP;ZBook 15u;Workstation;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;256;AMD FirePro W4190M;no;Windows 7;1,9;7,2;1495
1033;Lenovo;ThinkPad T460;Notebook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;180;Intel HD Graphics 520;yes;Windows 7;1,7;6,7;1199
1034;HP;Chromebook 13;Notebook;Other;Intel Pentium Dual Core 4405Y 1.5GHz;4;32;Intel HD Graphics 515;yes;Chrome OS;1,29;6,2;615
1035;Acer;Aspire ES1-523;Notebook;1366x768;AMD A8-Series 7410 2.2GHz;4;500;AMD Radeon R5;no;Windows 10;2,4;9,3;387
1036;Dell;Inspiron 3552;Notebook;1366x768;Intel Pentium Quad Core N3700 1.6GHz;4;500;Intel HD Graphics;yes;Linux;2,2;7,2;393,49
1037;Asus;Rog GL702VM-GC354T;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;1280;Nvidia GeForce GTX 1060;no;Windows 10;2,7;9,3;1599
1038;Dell;Inspiron 5370;Ultrabook;IPS Panel Full HD 1920x1080;Intel Core i5 8250U 1.6GHz;4;256;AMD Radeon 530;no;Windows 10;1,4;7,7;818,35
1039;HP;Elitebook 820;Netbook;1366x768;Intel Core i5 6200U 2.3GHz;4;128;Intel HD Graphics 520;yes;Windows 7;2,4;6,6;1599
1040;Acer;Aspire F5-573G;Notebook;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;1280;Nvidia GeForce GTX 950M;no;Windows 10;2,4;7,2;799
1041;Dell;Inspiron 5567;Notebook;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;1024;AMD Radeon R7 M445;no;Windows 10;2,36;10;638,8
1042;MSI;GS70 Stealth;Gaming;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;256;Nvidia GeForce GTX 965M;no;Windows 10;2,6;0;1599
1043;HP;250 G5;Notebook;1366x768;Intel Pentium Quad Core N3710 1.6GHz;4;1024;Intel HD Graphics 405;yes;Windows 10;1,96;6,7;500
1044;Asus;G752VY-GC162T (i7-6700HQ/16GB/1TB;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;1152;Nvidia GeForce GTX 980M;no;Windows 10;4,3;7,9;2299
1045;Dell;Latitude E5270;Ultrabook;1366x768;Intel Core i3 6100U 2.3GHz;4;500;Intel HD Graphics 520;yes;Windows 7;1,5;9;1135,15
1046;Dell;Latitude E5270;Ultrabook;1366x768;Intel Core i3 6100U 2.3GHz;4;128;Intel HD Graphics 520;yes;Windows 7;1,5;8,7;1166,97
1047;Acer;Chromebook 15;Notebook;1366x768;Intel Celeron Dual Core 3205U 1.5GHz;4;16;Intel HD Graphics;yes;Chrome OS;2,2;9,8;209
1048;HP;ZBook 17;Workstation;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;1024;AMD FirePro W6150M;no;Windows 7;3;8,8;2899
1049;Lenovo;Legion Y520-15IKBN;Gaming;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;512;Nvidia GeForce GTX 1050 Ti;no;Windows 10;2,4;6;1199
1050;Dell;Latitude E5270;Ultrabook;1366x768;Intel Core i5 6200U 2.3GHz;8;256;Intel HD Graphics 520;yes;Windows 7;1,5;8,7;1413,1
1051;MSI;GE72 Apache;Gaming;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;1152;Nvidia GeForce GTX 960M;no;Windows 10;2,9;0;1511,19
1052;Lenovo;Yoga 500-15ISK;2 in 1 Convertible;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i5 6200U 2.3GHz;4;256;Intel HD Graphics 520;yes;Windows 10;2,1;7,3;867
1053;HP;15-bw011nv (A6-9220/4GB/1TB/FHD/W10);Notebook;Full HD 1920x1080;AMD A6-Series 9220 2.5GHz;4;1024;AMD Radeon R4;no;Windows 10;2,1;9,8;398
1054;Asus;Rog GL552VW-CN470T;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;1152;Nvidia GeForce GTX 960M;no;Windows 10;2,59;7,8;1339
1055;HP;EliteBook 1030;Notebook;Quad HD+ / Touchscreen 3200x1800;Intel Core M 6Y54 1.1GHz;8;256;Intel HD Graphics 515;yes;Windows 10;1,16;10;1699
1056;Dell;Vostro 3559;Notebook;1366x768;Intel Core i5 6200U 2.3GHz;4;500;AMD Radeon R5 M315;no;Windows 7;2,24;6,9;769,15
1057;Lenovo;V110-15ISK (i3-6006U/4GB/128GB/W10);Notebook;1366x768;Intel Core i3 6006U 2.0GHz;4;128;Intel HD Graphics 520;yes;Windows 10;2,1;7,3;429
1058;HP;Spectre Pro;Ultrabook;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;512;Intel HD Graphics 520;yes;Windows 10;1,16;5,4;1969
1059;Lenovo;Yoga Book;2 in 1 Convertible;Other;Intel Atom x5-Z8550 1.44GHz;4;64;Intel HD Graphics 400;yes;Android;0,69;6,1;549
1060;Dell;XPS 13;Ultrabook;Full HD 1920x1080;Intel Core i7 7560U 2.4GHz;8;256;Intel Iris Plus Graphics 640;yes;Windows 10;1,23;8,1;1379
1061;Lenovo;IdeaPad Y900-17ISK;Gaming;IPS Panel Full HD 1920x1080;Intel Core i7 6820HK 2.7GHz;16;1280;Nvidia GeForce GTX 980M;no;Windows 10;4,6;5,9;2749,99
1062;Razer;Blade Stealth;Ultrabook;Other;Intel Core i7 6500U 2.5GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,25;4,9;1029
1063;Toshiba;Portege X30-D-10K;Ultrabook;Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;16;512;Intel HD Graphics 620;yes;Windows 10;1,05;9,9;2226
1064;Asus;Rog GL752VW-T4308T;Gaming;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;1152;Nvidia GeForce GTX 960M;no;Windows 10;3,52;8,3;1312,49
1065;Vero;V131 (X5-Z8350/4GB/32GB/FHD/W10);Notebook;Full HD 1920x1080;Intel Atom X5-Z8350 1.44GHz;4;32;Intel HD Graphics 400;yes;Windows 10;1,35;5,1;196
1066;HP;Spectre Pro;Notebook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;256;Intel HD Graphics 520;yes;Windows 10;1,16;7,4;1690
1067;HP;EliteBook 1040;Notebook;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;256;Intel HD Graphics 520;yes;Windows 7;1,43;8,2;1513
1068;Dell;Latitude E5570;Notebook;1366x768;Intel Core i5 6200U 2.3GHz;4;500;Intel HD Graphics 520;yes;Linux;2,09;9,9;523,63
